Date,Month,Year,Season,Day_of_Week,Is_Weekend,Weather_Type,Location_City,Location_State,Country,Zone,Place_Name,Place_Type,Establishment_Year,Google_Rating,Significance,Airport_Within_50km,Weekly_Off,DSLR_Allowed,Review_Count_Lakhs,Visitors_Count,Ticket_Price,Revenue,Tourist_Type,Rating
2025-07-21,July,2025,Monsoon,Monday,No,Humid,Bastar,Chhattisgarh,India,Central,Chitrakote Falls,Waterfall,Unknown,4.5,Nature,No,None,Yes,0.19,152,0,0,Domestic,4.5
2025-05-16,May,2025,Summer,Friday,No,Partly Cloudy,Manali,Himachal Pradesh,India,Northern,Solang Valley,Valley,Unknown,4.0,Adventure,No,None,Yes,0.05,188,0,0,Domestic,4.0
2023-05-06,May,2023,Summer,Saturday,Yes,Sunny,Kannur,Kerala,India,Southern,St. Angelo Fort,Fort,1505,4.4,Historical,Yes,None,Yes,0.11,445,20,8900,Domestic,4.4
2025-06-15,June,2025,Monsoon,Sunday,Yes,Cloudy,Puducherry,Puducherry,India,Southern,Promenade Beach,Beach,Unknown,4.7,Recreational,Yes,None,Yes,0.09,30,0,0,International,4.7
2024-08-21,August,2024,Monsoon,Wednesday,No,Cloudy,Gangtok,Sikkim,India,Eastern,Tsomgo Lake,Lake,Unknown,4.4,Nature,Yes,None,Yes,0.15,116,0,0,Domestic,4.4
2025-05-27,May,2025,Summer,Tuesday,No,Sunny,Badami,Karnataka,India,Southern,Badami Cave Temples,Cave,600,4.4,Religious,No,None,No,0.2,254,32,8128,International,4.4
2024-05-26,May,2024,Summer,Sunday,Yes,Sunny,Sarnath,Uttar Pradesh,India,Central,Dhamek Stupa,Monument,-500,4.6,Historical,Yes,None,Yes,0.065,70,5,350,International,4.6
2023-04-04,April,2023,Summer,Tuesday,No,Hot,Rishikesh,Uttarakhand,India,Northern,Laxman Jhula,Suspension Bridge,1939,4.3,Cultural,Yes,None,Yes,0.03,140,0,0,Domestic,4.3
2024-01-21,January,2024,Winter,Sunday,Yes,Clear,Namchi,Sikkim,India,Eastern,Char Dham,Religious Complex,211,4.6,Religious,Yes,None,No,0.12,222,52,11544,Domestic,4.6
2025-10-19,October,2025,Autumn,Sunday,Yes,Pleasant,Gangtok,Sikkim,India,Eastern,Baba Harbhajan Singh Temple,Temple,1967,4.6,Religious,Yes,None,No,0.075,203,0,0,Domestic,4.6
2023-11-18,November,2023,Autumn,Saturday,Yes,Cool,Cooch Behar,West Bengal,India,Eastern,Cooch Behar Palace,Palace,1887,4.5,Historical,Yes,Friday,Yes,0.09,139,21,2919,Domestic,4.5
2025-02-22,February,2025,Winter,Saturday,Yes,Foggy,Ahmedabad,Gujarat,India,Western,Kankaria Lake,Lake,1451,4.3,Recreational,Yes,None,Yes,0.3,112,9,1008,Domestic,4.3
2024-05-22,May,2024,Summer,Wednesday,No,Hot,Sarnath,Uttar Pradesh,India,Central,Dhamek Stupa,Monument,-500,4.5,Historical,Yes,None,Yes,0.065,128,5,640,Domestic,4.5
2023-12-09,December,2023,Winter,Saturday,Yes,Clear,Jaipur,Rajasthan,India,Northern,Jaigarh Fort,Fort,1726,4.4,Historical,Yes,None,Yes,0.3,618,33,20394,Domestic,4.4
2024-10-12,October,2024,Autumn,Saturday,Yes,Pleasant,Delhi,Delhi,India,Northern,Chandni Chowk,Market,1700,4.1,Market,Yes,Sunday,Yes,0.25,480,0,0,Domestic,4.1
2025-08-14,August,2025,Monsoon,Thursday,No,Rainy,Mumbai,Maharastra,India,Western,Mahalaxmi Temple,Temple,1831,4.8,Religious,Yes,None,No,0.33,158,0,0,Domestic,4.8
2023-09-14,September,2023,Monsoon,Thursday,No,Stormy,Visakhapatnam,Andhra Pradesh,India,Southern,Visakha Museum,Museum,1991,4.2,Cultural,Yes,None,Yes,0.065,35,10,350,Domestic,4.2
2024-02-17,February,2024,Winter,Saturday,Yes,Cool,Patna,Bihar,India,Eastern,Sanjay Gandhi Biological Park,Zoo,Unknown,4.4,Wildlife,Yes,None,Yes,0.5,549,31,17019,Domestic,4.4
2023-06-18,June,2023,Monsoon,Sunday,Yes,Cloudy,Ajanta,Maharashtra,India,Western,Ellora Caves,Cave,600,4.7,Historical,Yes,Tuesday,Yes,0.49,84,29,2436,Domestic,4.7
2023-11-20,November,2023,Autumn,Monday,No,Warm,Diu,Daman and Diu,India,Western,Diu Fort,Fort,1535,4.5,Historical,No,None,Yes,1.2,694,0,0,Domestic,4.5
2024-06-27,June,2024,Monsoon,Thursday,No,Cloudy,Chandigarh,Punjab,India,Northern,Rock Garden,Sculpture Garden,1976,4.5,Artistic,Yes,None,Yes,0.5,228,32,7296,Domestic,4.5
2025-10-25,October,2025,Autumn,Saturday,Yes,Warm,Goa,Goa,India,Southern,Anjuna Beach,Beach,Unknown,4.5,Scenic,Yes,None,Yes,0.18,405,0,0,International,4.5
2023-10-07,October,2023,Autumn,Saturday,Yes,Clear,New Delhi,Delhi,India,Northern,Jama Masjid,Mosque,1656,4.7,Historical,Yes,None,Yes,0.49,449,0,0,Domestic,4.7
2024-04-30,April,2024,Summer,Tuesday,No,Sunny,Port Blair,Andaman and Nicobar Islands,India,Southern,Cellular Jail,Landmark,1906,4.9,Historical,Yes,Monday,Yes,0.12,185,30,5550,International,4.9
2024-09-30,September,2024,Monsoon,Monday,No,Rainy,Visakhapatnam,Andhra Pradesh,India,Southern,Submarine Museum,Museum,22,4.7,Historical,Yes,None,Yes,0.49,77,41,3157,Domestic,4.7
2025-07-01,July,2025,Monsoon,Tuesday,No,Humid,Gandhinagar,Gujarat,India,Western,Dandi Kutir,Museum,2013,4.5,Historical,No,None,Yes,0.05,34,0,0,Domestic,4.5
2023-04-25,April,2023,Summer,Tuesday,No,Hot,Amarkantak,Madhya Pradesh,India,Central,Narmada Udgam Temple,Temple,1200,4.2,Religious,No,None,Yes,0.01,46,0,0,Domestic,4.2
2023-02-06,February,2023,Winter,Monday,No,Cold,Kargil,Ladakh,India,Northern,Kargil War Memorial,War Memorial,24,4.8,Historical,No,None,Yes,0.011,182,0,0,Domestic,4.8
2025-11-13,November,2025,Autumn,Thursday,No,Pleasant,Gangtok,Sikkim,India,Eastern,Rumtek Monastery,Monastery,Unknown,4.6,Religious,Yes,None,No,0.035,116,11,1276,Domestic,4.6
2023-11-15,November,2023,Autumn,Wednesday,No,Pleasant,Ujjain,Madhya Pradesh,India,Central,Mahakaleshwar Jyotirlinga,Temple,-3500,4.6,Religious,Yes,None,No,1.2,943,0,0,Domestic,4.6
2023-05-11,May,2023,Summer,Thursday,No,Warm,Kolhapur,Maharastra,India,Western,Mahalakshmi Temple,Temple,700,4.8,Religious,Yes,None,No,0.9,218,0,0,Domestic,4.8
2025-12-17,December,2025,Winter,Wednesday,No,Snowy,Gangtok,Sikkim,India,Eastern,Tsomgo Lake,Lake,Unknown,4.7,Nature,Yes,None,Yes,0.15,193,0,0,Domestic,4.7
2024-01-15,January,2024,Winter,Monday,No,Clear,Vrindavan,Uttar Pradesh,India,Central,Prem Mandir,Temple,2012,4.8,Religious,Yes,None,Yes,0.49,343,0,0,International,4.8
2023-05-20,May,2023,Summer,Saturday,Yes,Hot,Cooch Behar,West Bengal,India,Eastern,Cooch Behar Palace,Palace,1887,4.5,Historical,Yes,Friday,Yes,0.09,223,19,4237,Domestic,4.5
2025-11-30,November,2025,Autumn,Sunday,Yes,Warm,Junagadh,Gujarat,India,Western,Gir National Park,National Park,1965,4.6,Wildlife,No,None,Yes,0.08,38,3543,134634,Domestic,4.6
2024-02-02,February,2024,Winter,Friday,No,Pleasant,Bhopal,Madhya Pradesh,India,Central,Madhya Pradesh Tribal Museum,Museum,2013,4.8,Cultural,Yes,Monday,Yes,0.15,253,10,2530,Domestic,4.8
2023-11-06,November,2023,Autumn,Monday,No,Clear,Chandigarh,Punjab,India,Northern,Rock Garden,Sculpture Garden,1976,4.7,Artistic,Yes,None,Yes,0.5,463,28,12964,Domestic,4.7
2025-12-01,December,2025,Winter,Monday,No,Cool,Bijapur,Karnataka,India,Southern,Gol Gumbaz,Mausoleum,1656,4.4,Historical,No,None,Yes,0.25,400,18,7200,Domestic,4.4
2024-10-28,October,2024,Autumn,Monday,No,Clear,Amritsar,Punjab,India,Northern,Golden Temple (Harmandir Sahib),Religious Site,1604,5.0,Spiritual,Yes,None,Yes,1.9,1635,0,0,Domestic,5.0
2025-12-23,December,2025,Winter,Tuesday,No,Snowy,Diskit,Ladakh,India,Northern,Diskit Monastery,Monastery,1351,4.6,Religious,No,None,No,0.015,162,19,3078,Domestic,4.6
2023-06-01,June,2023,Monsoon,Thursday,No,Humid,Anantnag,Jammu and Kashmir,India,Northern,Amarnath Cave,Temple,Unknown,4.4,Religious,No,None,Yes,0.11,100,0,0,Domestic,4.4
2024-12-24,December,2024,Winter,Tuesday,No,Cool,Delhi,Delhi,India,Northern,India Gate,War Memorial,1921,4.6,Historical,Yes,None,Yes,2.6,2241,0,0,Domestic,4.6
2025-10-02,October,2025,Autumn,Thursday,No,Clear,Nainital,Uttarakhand,India,Northern,Naini Lake,Lake,Unknown,4.1,Nature,Yes,None,Yes,0.01,138,0,0,Domestic,4.1
2025-06-09,June,2025,Monsoon,Monday,No,Humid,Rishikesh,Uttarakhand,India,Northern,Laxman Jhula,Suspension Bridge,1939,4.4,Cultural,Yes,None,Yes,0.03,75,0,0,Domestic,4.4
2023-12-10,December,2023,Winter,Sunday,Yes,Cool,Jaipur,Rajasthan,India,Northern,Hawa Mahal,Palace,1799,4.4,Architectural,Yes,None,Yes,1.3,1041,45,46845,International,4.4
2024-01-22,January,2024,Winter,Monday,No,Cool,Badami,Karnataka,India,Southern,Badami Cave Temples,Cave,600,4.5,Religious,No,None,No,0.2,577,27,15579,Domestic,4.5
2023-11-18,November,2023,Autumn,Saturday,Yes,Pleasant,Srinagar,Jammu and Kashmir,India,Northern,Dal Lake,Lake,Unknown,4.4,Nature,Yes,None,Yes,0.15,482,0,0,Domestic,4.4
2023-07-21,July,2023,Monsoon,Friday,No,Cloudy,Kodaikanal,Tamil Nadu,India,Southern,Kodaikanal Lake,Lake,1863,3.7,Recreational,No,None,Yes,0.1,141,0,0,International,3.7
2025-01-30,January,2025,Winter,Thursday,No,Cold,Chidambaram,Tamil Nadu,India,Southern,Nataraja Temple,Temple,Unknown,4.7,Religious,Yes,None,No,0.28,294,0,0,Domestic,4.7
2023-09-29,September,2023,Monsoon,Friday,No,Cloudy,Delhi,Delhi,India,Northern,Lodhi Garden,Park,1500,4.5,Botanical,Yes,None,Yes,0.48,219,0,0,Domestic,4.5
2025-09-14,September,2025,Monsoon,Sunday,Yes,Cloudy,Vijayawada,Andhra Pradesh,India,Southern,Kanaka Durga Temple,Temple,Unknown,4.5,Religious,Yes,None,No,0.44,224,0,0,Domestic,4.5
2025-05-25,May,2025,Summer,Sunday,Yes,Warm,Rishikesh,Uttarakhand,India,Northern,Laxman Jhula,Suspension Bridge,1939,4.5,Cultural,Yes,None,Yes,0.03,200,0,0,Domestic,4.5
2023-09-24,September,2023,Monsoon,Sunday,Yes,Cloudy,Sarnath,Uttar Pradesh,India,Central,Dhamek Stupa,Monument,-500,4.5,Historical,Yes,None,Yes,0.065,73,5,365,Domestic,4.5
2024-08-29,August,2024,Monsoon,Thursday,No,Humid,Amritsar,Punjab,India,Northern,Jallianwala Bagh,Memorial,1951,4.8,Historical,Yes,None,Yes,0.3,115,0,0,Domestic,4.8
2025-02-26,February,2025,Winter,Wednesday,No,Cool,Kolkata,West Bengal,India,Eastern,Alipore Zoological Gardens,Zoo,1876,4.4,Wildlife,Yes,None,Yes,0.66,512,25,12800,Domestic,4.4
2024-12-13,December,2024,Winter,Friday,No,Pleasant,Aurangabad,Maharastra,India,Western,Ajanta Caves,Cave,200,4.5,Historical,Yes,Monday,Yes,0.21,286,32,9152,International,4.5
2023-11-08,November,2023,Autumn,Wednesday,No,Cool,Palampur,Himachal Pradesh,India,Northern,Tea Gardens,Tea Plantation,1950,4.8,Agricultural,Yes,None,Yes,0.015,94,0,0,Domestic,4.8
2023-11-26,November,2023,Autumn,Sunday,Yes,Clear,Guwahati,Assam,India,North Eastern,Kamakhya Temple,Temple,Unknown,4.5,Religious,Yes,None,No,0.21,242,0,0,Domestic,4.5
2023-09-01,September,2023,Monsoon,Friday,No,Cloudy,Ratnagiri,Maharastra,India,Western,Ganapatipule Temple,Temple,1600,4.7,Religious,No,None,No,0.1,146,0,0,Domestic,4.7
2023-12-09,December,2023,Winter,Saturday,Yes,Cold,Mumbai,Maharastra,India,Western,Haji Ali Dargah,Religious Shrine,1431,4.6,Religious,Yes,None,No,0.16,153,0,0,Domestic,4.6
2025-03-18,March,2025,Summer,Tuesday,No,Hot,Delhi,Delhi,India,Northern,Garden of Five Senses,Park,2003,3.9,Botanical,Yes,None,Yes,0.23,251,38,9538,Domestic,3.9
2023-05-10,May,2023,Summer,Wednesday,No,Hot,Balasore,Odisha,India,Eastern,Chandipur Beach,Beach,Unknown,4.3,Recreational,Yes,None,Yes,0.014,138,0,0,Domestic,4.3
2024-06-10,June,2024,Monsoon,Monday,No,Rainy,Kolkata,West Bengal,India,Eastern,Eden Gardens,Cricket Ground,1864,4.1,Sports,Yes,None,Yes,0.1,185,2629,486365,Domestic,4.1
2025-05-22,May,2025,Summer,Thursday,No,Sunny,Kolkata,West Bengal,India,Eastern,Indian Museum,Museum,1814,4.6,Historical,Yes,Monday,Yes,0.18,328,49,16072,Domestic,4.6
2023-09-14,September,2023,Monsoon,Thursday,No,Cloudy,Shivamogga,Karnataka,India,Southern,Jog Falls,Waterfall,1900,4.6,Nature,No,None,Yes,0.23,140,32,4480,Domestic,4.6
2023-10-01,October,2023,Autumn,Sunday,Yes,Clear,Ravangla,Sikkim,India,Eastern,Buddha Park,Park,213,4.7,Cultural,Yes,None,Yes,0.1,447,46,20562,Domestic,4.7
2023-11-30,November,2023,Autumn,Thursday,No,Cool,Amarkantak,Madhya Pradesh,India,Central,Narmada Udgam Temple,Temple,1200,4.6,Religious,No,None,Yes,0.01,139,0,0,Domestic,4.6
2023-09-08,September,2023,Monsoon,Friday,No,Rainy,Deoghar,Jharkhand,India,Eastern,Baba Baidyanath Temple,Temple,Unknown,4.9,Religious,Yes,None,Yes,1.8,923,0,0,Domestic,4.9
2023-03-02,March,2023,Summer,Thursday,No,Warm,Mumbai,Maharastra,India,Western,Essel World,Amusement Park,1986,4.3,Recreational,Yes,None,Yes,0.27,278,1053,292734,Domestic,4.3
2025-04-27,April,2025,Summer,Sunday,Yes,Pleasant,Kinnaur,Himachal Pradesh,India,Northern,Sangla Valley,Valley,Unknown,4.4,Nature,No,None,Yes,0.01,237,0,0,Domestic,4.4
2024-11-20,November,2024,Autumn,Wednesday,No,Clear,Delhi,Delhi,India,Northern,National Science Centre,Science,1992,4.3,Scientific,Yes,None,Yes,0.23,330,70,23100,International,4.3
2023-11-24,November,2023,Autumn,Friday,No,Pleasant,Kinnaur,Himachal Pradesh,India,Northern,Sangla Valley,Valley,Unknown,4.7,Nature,No,None,Yes,0.01,94,0,0,International,4.7
2025-04-27,April,2025,Summer,Sunday,Yes,Partly Cloudy,Lonavala,Maharastra,India,Western,Karla Caves,Cave,200,4.4,Historical,Yes,Yes,Yes,0.27,616,24,14784,Domestic,4.4
2023-11-16,November,2023,Autumn,Thursday,No,Cool,Almora,Uttarakhand,India,Northern,Binsar Wildlife Sanctuary,Wildlife Sanctuary,1988,4.2,Wildlife,No,None,Yes,0.01,224,146,32704,Domestic,4.2
2025-07-23,July,2025,Monsoon,Wednesday,No,Cloudy,Ajmer,Rajasthan,India,Northern,Ajmer Sharif Dargah,Shrine,1236,4.5,Religious,Yes,None,No,0.35,202,0,0,Domestic,4.5
2023-01-08,January,2023,Winter,Sunday,Yes,Cool,New Delhi,Delhi,India,Northern,Jama Masjid,Mosque,1656,4.6,Historical,Yes,None,Yes,0.49,537,0,0,International,4.6
2025-11-10,November,2025,Autumn,Monday,No,Pleasant,Sawai Madhopur,Rajasthan,India,Northern,Ranthambore National Park,Wildlife Sanctuary,1980,4.7,Wildlife,No,None,Yes,0.09,109,458,49922,Domestic,4.7
2023-10-18,October,2023,Autumn,Wednesday,No,Pleasant,Kochi,Kerala,India,Southern,Kerala Folklore Museum,Cultural,2009,4.4,Cultural,Yes,Monday,Yes,0.1,280,94,26320,International,4.4
2025-09-05,September,2025,Monsoon,Friday,No,Rainy,Delhi,Delhi,India,Northern,Jantar Mantar,Observatory,1724,4.3,Scientific,Yes,None,Yes,0.31,161,15,2415,Domestic,4.3
2023-08-14,August,2023,Monsoon,Monday,No,Cloudy,Mathura,Uttar Pradesh,India,Central,Barsana Mandir,Temple,Unknown,4.6,Religious,Yes,None,Yes,0.1,226,0,0,Domestic,4.6
2023-07-20,July,2023,Monsoon,Thursday,No,Rainy,Murudeshwar,Karnataka,India,Southern,Murudeshwar Temple,Temple,Unknown,4.8,Religious,Yes,None,No,0.49,111,0,0,Domestic,4.8
2025-10-16,October,2025,Autumn,Thursday,No,Cool,Murshidabad,West Bengal,India,Eastern,Hazarduari Palace,Palace,1837,4.6,Historical,Yes,Friday,Yes,0.18,343,11,3773,International,4.6
2024-08-10,August,2024,Monsoon,Saturday,Yes,Cloudy,Ranchi,Jharkhand,India,Eastern,Pahari Mandir,Temple,Unknown,4.7,Religious,Yes,None,Yes,0.13,342,0,0,Domestic,4.7
2025-07-20,July,2025,Monsoon,Sunday,Yes,Rainy,Pelling,Sikkim,India,Eastern,Pemayangtse Monastery,Monastery,1705,4.4,Religious,No,None,No,0.015,34,21,714,Domestic,4.4
2023-05-10,May,2023,Summer,Wednesday,No,Warm,Hyderabad,Telangana,India,Southern,Birla Mandir,Temple,1976,4.7,Religious,Yes,None,No,0.41,155,0,0,Domestic,4.7
2025-01-07,January,2025,Winter,Tuesday,No,Clear,Khajuraho,Madhya Pradesh,India,Central,Khajuraho Group of Monuments,Temples,-850,4.6,Cultural,No,None,Yes,0.09,245,39,9555,International,4.6
2023-05-25,May,2023,Summer,Thursday,No,Warm,Gangtok,Sikkim,India,Eastern,Baba Harbhajan Singh Temple,Temple,1967,4.8,Religious,Yes,None,No,0.075,86,0,0,International,4.8
2024-12-06,December,2024,Winter,Friday,No,Cold,Kolkata,West Bengal,India,Eastern,Kalighat Kali Temple,Temple,1809,4.2,Religious,Yes,None,Yes,0.5,524,0,0,Domestic,4.2
2024-10-27,October,2024,Autumn,Sunday,Yes,Clear,Kovalam,Kerala,India,Southern,Kovalam Beach,Beach,Unknown,4.4,Recreational,Yes,None,Yes,0.68,338,0,0,Domestic,4.4
2025-06-15,June,2025,Monsoon,Sunday,Yes,Cloudy,Siliguri,West Bengal,India,Eastern,Jaldapara National Park,Wildlife Sanctuary,1941,4.5,Wildlife,Yes,None,Yes,0.035,66,251,16566,Domestic,4.5
2024-11-20,November,2024,Autumn,Wednesday,No,Clear,Narkanda,Himachal Pradesh,India,Northern,Hatu Peak,Viewpoint,Unknown,4.4,Nature,Yes,None,Yes,1.1,1608,0,0,Domestic,4.4
2024-04-24,April,2024,Summer,Wednesday,No,Sunny,Noida,Uttar Pradesh,India,Central,DLF Mall of India,Mall,2016,4.6,Shopping,Yes,None,Yes,1.5,672,0,0,International,4.6
2025-07-22,July,2025,Monsoon,Tuesday,No,Rainy,Mathura,Uttar Pradesh,India,Central,Barsana Mandir,Temple,Unknown,4.9,Religious,Yes,None,Yes,0.1,174,0,0,Domestic,4.9
2025-06-06,June,2025,Monsoon,Friday,No,Cloudy,Bandipur,Karnataka,India,Southern,Bandipur National Park,National Park,1974,4.2,Wildlife,No,None,Yes,0.15,144,315,45360,Domestic,4.2
2025-04-05,April,2025,Summer,Saturday,Yes,Sunny,Kochi,Kerala,India,Southern,Fort Kochi,Site,1503,4.5,Historical,Yes,None,Yes,0.1,411,0,0,Domestic,4.5
2024-09-04,September,2024,Monsoon,Wednesday,No,Humid,Mysore,Karnataka,India,Southern,Mysore Palace,Palace,1912,4.5,Historical,Yes,None,Yes,2.5,880,52,45760,International,4.5
2023-03-10,March,2023,Summer,Friday,No,Pleasant,Chikmagalur,Karnataka,India,Southern,Mullayanagiri,Mountain Peak,Unknown,4.7,Nature,No,None,Yes,0.05,263,0,0,Domestic,4.7
2025-04-10,April,2025,Summer,Thursday,No,Hot,Delhi,Delhi,India,Northern,Agrasen ki Baoli,Stepwell,1400,4.1,Historical,Yes,None,Yes,0.41,276,0,0,Domestic,4.1
2024-04-11,April,2024,Summer,Thursday,No,Sunny,Rourkela,Odisha,India,Eastern,Khandadhar Waterfall,Waterfall,Unknown,4.6,Nature,No,None,Yes,1.2,630,0,0,Domestic,4.6
2024-07-20,July,2024,Monsoon,Saturday,Yes,Rainy,Lucknow,Uttar Pradesh,India,Central,Phoenix Palassio,Mall,2020,4.5,Shopping,Yes,None,Yes,0.35,101,0,0,Domestic,4.5
2024-08-09,August,2024,Monsoon,Friday,No,Cloudy,Kannur,Kerala,India,Southern,St. Angelo Fort,Fort,1505,4.5,Historical,Yes,None,Yes,0.11,154,21,3234,International,4.5
2023-11-14,November,2023,Autumn,Tuesday,No,Warm,Siliguri,West Bengal,India,Eastern,Jaldapara National Park,Wildlife Sanctuary,1941,4.6,Wildlife,Yes,None,Yes,0.035,111,269,29859,Domestic,4.6
2024-12-06,December,2024,Winter,Friday,No,Cool,Kishtwar,Jammu and Kashmir,India,Northern,Kishtwar National Park,National Park,1981,4.4,Wildlife,No,None,Yes,0.01,146,109,15914,Domestic,4.4
2025-03-31,March,2025,Summer,Monday,No,Warm,Udaipur,Rajasthan,India,Northern,City Palace,Palace,1559,4.6,Historical,Yes,None,Yes,0.51,570,311,177270,Domestic,4.6
2024-04-15,April,2024,Summer,Monday,No,Pleasant,Chikmagalur,Karnataka,India,Southern,Mullayanagiri,Mountain Peak,Unknown,4.5,Nature,No,None,Yes,0.05,188,0,0,International,4.5
2024-12-16,December,2024,Winter,Monday,No,Warm,Havelock Island,Andaman and Nicobar Islands,India,Southern,Radhanagar Beach,Beach,Unknown,4.8,Nature,No,None,Yes,0.09,305,0,0,Domestic,4.8
2023-02-01,February,2023,Winter,Wednesday,No,Clear,Neil Island,Andaman and Nicobar Islands,India,Southern,Bharatpur Beach,Beach,Unknown,4.4,Nature,No,None,Yes,0.04,129,0,0,International,4.4
2025-04-19,April,2025,Summer,Saturday,Yes,Hot,Ahmedabad,Gujarat,India,Western,Science City,Science,2002,4.3,Educational,Yes,Monday,Yes,0.11,162,477,77274,Domestic,4.3
2024-03-15,March,2024,Summer,Friday,No,Warm,Chidambaram,Tamil Nadu,India,Southern,Nataraja Temple,Temple,Unknown,4.8,Religious,Yes,None,No,0.28,260,0,0,Domestic,4.8
2024-10-26,October,2024,Autumn,Saturday,Yes,Warm,Neil Island,Andaman and Nicobar Islands,India,Southern,Bharatpur Beach,Beach,Unknown,4.3,Nature,No,None,Yes,0.04,49,0,0,Domestic,4.3
2023-12-07,December,2023,Winter,Thursday,No,Snowy,Narkanda,Himachal Pradesh,India,Northern,Hatu Peak,Viewpoint,Unknown,4.5,Nature,Yes,None,Yes,1.1,2197,0,0,Domestic,4.5
2024-05-07,May,2024,Summer,Tuesday,No,Warm,Chittorgarh,Rajasthan,India,Northern,Chittorgarh Fort,Fort,700,4.6,Historical,No,None,Yes,1.9,1536,36,55296,International,4.6
2025-08-25,August,2025,Monsoon,Monday,No,Humid,Mathura,Uttar Pradesh,India,Central,Nand Gaon,Village,Unknown,4.0,Cultural,Yes,None,Yes,0.01,111,0,0,Domestic,4.0
2023-03-14,March,2023,Summer,Tuesday,No,Partly Cloudy,Dras,Ladakh,India,Northern,Dras War Memorial,War Memorial,Unknown,4.8,Historical,No,None,Yes,0.012,89,0,0,Domestic,4.8
2023-12-28,December,2023,Winter,Thursday,No,Clear,Kurnool,Andhra Pradesh,India,Southern,Belum Caves,Cave,Unknown,4.5,Natural Wonder,Yes,None,Yes,0.11,396,63,24948,International,4.5
2024-05-21,May,2024,Summer,Tuesday,No,Sunny,Visakhapatnam,Andhra Pradesh,India,Southern,Borra Caves,Cave,Unknown,4.5,Natural Wonder,No,None,Yes,0.31,237,55,13035,Domestic,4.5
2023-08-07,August,2023,Monsoon,Monday,No,Stormy,Goa,Goa,India,Southern,Basilica of Bom Jesus,Church,1605,4.5,Historical,Yes,None,Yes,0.59,153,0,0,Domestic,4.5
2025-11-23,November,2025,Autumn,Sunday,Yes,Clear,Bolpur,West Bengal,India,Eastern,Kankalitala Temple,Temple,Unknown,4.8,Religious,Yes,None,No,0.045,181,0,0,Domestic,4.8
2025-08-16,August,2025,Monsoon,Saturday,Yes,Rainy,Kurnool,Andhra Pradesh,India,Southern,Belum Caves,Cave,Unknown,4.3,Natural Wonder,Yes,None,Yes,0.11,116,68,7888,Domestic,4.3
2025-08-25,August,2025,Monsoon,Monday,No,Stormy,Varkala,Kerala,India,Southern,Varkala Beach,Beach,Unknown,4.7,Recreational,Yes,None,Yes,0.1,74,0,0,Domestic,4.7
2023-12-30,December,2023,Winter,Saturday,Yes,Clear,Udhampur,Jammu and Kashmir,India,Northern,Patnitop Height,Hill,Unknown,4.2,Recreational,No,None,Yes,0.01,277,0,0,International,4.2
2024-03-01,March,2024,Summer,Friday,No,Sunny,Bodh Gaya,Bihar,India,Eastern,Mahabodhi Temple,Temple,-260,4.7,Religious,Yes,None,Yes,0.2,145,0,0,Domestic,4.7
2024-09-29,September,2024,Monsoon,Sunday,Yes,Humid,Kolkata,West Bengal,India,Eastern,Belur Math,Site,1898,4.7,Religious,Yes,None,Yes,0.47,127,0,0,Domestic,4.7
2025-03-19,March,2025,Summer,Wednesday,No,Sunny,Gurugram,Haryana,India,Northern,DLF CyberHub,Commercial Complex,Unknown,4.7,Entertainment,Yes,None,Yes,0.71,179,0,0,Domestic,4.7
2024-08-17,August,2024,Monsoon,Saturday,Yes,Rainy,Pelling,Sikkim,India,Eastern,Pemayangtse Monastery,Monastery,1705,4.6,Religious,No,None,No,0.015,26,20,520,International,4.6
2023-11-19,November,2023,Autumn,Sunday,Yes,Cool,Udhampur,Jammu and Kashmir,India,Northern,Patnitop Height,Hill,Unknown,4.2,Recreational,No,None,Yes,0.01,156,0,0,International,4.2
2023-05-10,May,2023,Summer,Wednesday,No,Pleasant,Kinnaur,Himachal Pradesh,India,Northern,Sangla Valley,Valley,Unknown,4.6,Nature,No,None,Yes,0.01,51,0,0,Domestic,4.6
2023-12-09,December,2023,Winter,Saturday,Yes,Cool,Amravati,Andhra Pradesh,India,Southern,Amaravathi Temple,Temple,Unknown,4.7,Religious,Yes,None,No,0.041,125,0,0,Domestic,4.7
2025-12-08,December,2025,Winter,Monday,No,Cold,Amarkantak,Madhya Pradesh,India,Central,Narmada Udgam Temple,Temple,1200,4.3,Religious,No,None,Yes,0.01,242,0,0,Domestic,4.3
2024-12-01,December,2024,Winter,Sunday,Yes,Cold,Hemis,Ladakh,India,Northern,Hemis National Park,National Park,1981,4.4,Wildlife,No,None,Yes,0.02,337,18,6066,Domestic,4.4
2024-08-06,August,2024,Monsoon,Tuesday,No,Rainy,Auroville,Puducherry,India,Southern,Auroville,Township,1968,4.3,Cultural,Yes,None,Yes,0.035,58,0,0,Domestic,4.3
2025-02-26,February,2025,Winter,Wednesday,No,Clear,Sarnath,Uttar Pradesh,India,Central,Dhamek Stupa,Monument,-500,4.6,Historical,Yes,None,Yes,0.065,80,5,400,Domestic,4.6
